pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_L–AI_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.4157773090472128,0.6837426715687858,0.1995412463650334,0.0858990721138364,11,0.15999105428045127,0.04086354498483097,11,0.18087715205858057,0.060574238360432485,1.0,False,False
A1_L–AI_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.06083047683324465,0.9521426180782757,0.26091019747254757,0.10648618063607039,11,0.25279066642991055,0.08048026277248145,11,0.09121992523187429,0.061246722863481304,1.0,False,False
A1_L–AI_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.8612394538547582,0.3996100888263371,0.43068584656419406,0.1141578577534774,11,0.5591591741716619,0.09602316270552848,11,0.1897972260278925,0.700601468267738,0.9638383598138127,False,False
A1_L–AI_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.0929232625035614,0.9269042901648117,0.1714038683166782,0.04623325797086179,11,0.16568526024681748,0.04061777706487876,11,0.07016343621075469,0.09035448141442484,1.0,False,False
A1_L–AI_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.4445946875572185,0.6614378544644834,0.06297139046147406,0.015681893351022762,11,0.052554346185177785,0.01740871120178084,11,0.6643072613837139,0.05253972653507668,1.0,False,False
A1_L–AI_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,53.0,0.6457638203049723,0.14408729135135842,0.07244934643894517,11,0.1995412463650334,0.0858990721138364,11,0.03185093639788333,0.18087715205858057,0.9115776846944184,False,False
A1_L–AI_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.5585536334392285,0.582726631874163,0.3411512912333374,0.09642882318111905,11,0.26091019747254757,0.10648618063607039,11,0.6631873303634437,0.09121992523187429,0.9115776846944184,False,False
A1_L–AI_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.754817080363005,0.4591852847128375,0.5562717857200209,0.12103741458630714,11,0.43068584656419406,0.1141578577534774,11,0.06564902339415403,0.1897972260278925,0.9115776846944184,False,False
A1_L–AI_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.9233793154781234,0.0695033660613589,0.31402938414219456,0.05797623167427663,11,0.1714038683166782,0.04623325797086179,11,0.3561122590118687,0.07016343621075469,0.6248468909822731,False,False
A1_L–AI_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.449906238799168,0.657638186815259,0.053313220613654115,0.014659925742410096,11,0.06297139046147406,0.015681893351022762,11,0.1009827696182737,0.6643072613837139,0.9115776846944184,False,False
A1_L–AI_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.15197049029516002,0.8808853930247488,0.14935767814015444,0.05679764477204485,11,0.15999105428045127,0.04086354498483097,11,0.24472667676235188,0.060574238360432485,0.9794687040455088,False,False
A1_L–AI_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,60.0,1.0,0.24186667373235496,0.09587560966896379,11,0.25279066642991055,0.08048026277248145,11,0.014434333484747052,0.061246722863481304,1.0,False,False
