pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_R–ACA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.6830310218021256,0.11181215700700103,0.5534692929708283,0.011126411095249244,11,0.5159307268756658,0.019330747817003564,11,0.773772905237069,0.658165013422369,0.6519933097390591,False,False
A1_R–ACA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.5344452178724014,0.5991850440965221,0.49287810589616643,0.035380353103513555,11,0.46857801628399476,0.028557984597063053,11,0.8855103666836394,0.34651794168034245,0.9664807793175578,False,False
A1_R–ACA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.0838875300414792,0.2930790650649612,0.4576933180141136,0.05283546602148231,11,0.388585642425182,0.035688012913149436,11,0.2435167346254917,0.9142544119687139,0.9664807793175578,False,False
A1_R–ACA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,77.0,0.2934238832742103,0.4286851273240153,0.056559939140275496,11,0.3663693146967885,0.04980189074595623,11,0.0113826408684166,0.55952304839662,0.9664807793175578,False,False
A1_R–ACA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.632447358339433,0.5355315256646691,0.49586926688789035,0.03575186027672467,11,0.4690708657217771,0.022742837477321275,11,0.9037079837924655,0.8410664660807244,0.9664807793175578,False,False
A1_R–ACA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.8776322624681961,0.3918917581888075,0.501195630477672,0.012806536418430147,11,0.5148290758637103,0.008792531323785257,11,0.07849842499031251,0.7510421330293673,0.9664807793175578,False,False
A1_R–AI_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.4017964302052805,0.6920962077102275,0.4259446040234197,0.03786531263620332,11,0.44763435656687106,0.03847425654824963,11,0.4889623515638282,0.6462059694163809,0.8858782011462473,False,False
A1_R–AI_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.8107908351159278,0.42703005537509775,0.30996194512038805,0.05393677078715468,11,0.3720904245943563,0.05442907132109748,11,0.667520775678641,0.9763594747511298,0.8260159733232092,False,False
A1_R–AI_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-1.2893497373475677,0.21231866613151001,0.24667539899853486,0.058810623990430036,11,0.3466436517393158,0.05052532865379876,11,0.20159671184745065,0.4845234102255398,0.7737608738968239,False,False
A1_R–AI_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-1.2988029307546378,0.20882178770313076,0.38107100040582154,0.03375575015080969,11,0.44463935443675273,0.035440726960702953,11,0.6164632095047808,0.4794040699010864,0.7737608738968239,False,False
A1_R–AI_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,89.0,0.06597105309665711,0.5534632380531581,0.011936287958280351,11,0.5118119200467223,0.01641592126983605,11,0.9028937192655493,0.03209296698028345,0.6336731547679716,False,False
