pair,band,band_idx,groupA,groupB,comparison,symbol,test,stat,p_uncorrected,meanA,semA,nA,meanB,semB,nB,shapiro_p_A,shapiro_p_B,p_corrected,significant_corrected,significant_uncorrected
A1_R–ACA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,58.0,0.8955142436987509,0.05733179386200568,0.015409780993312262,11,0.05480137396320244,0.01581129954616235,11,0.01049586803781272,0.017720219428889034,0.9607046844258521,False,False
A1_R–ACA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,85.0,0.11503496229473924,0.16895496789601522,0.028534021345069042,11,0.09237855454324412,0.04355490255381362,11,0.5814835055092364,0.008817147196202265,0.9628692552249887,False,False
A1_R–ACA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,63.0,0.8955142436987509,0.1911774505176612,0.07455394000744832,11,0.15080293671336767,0.055633485870819406,11,0.08651917098775151,0.02549561413680725,0.9755164275526708,False,False
A1_R–ACA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,26.0,0.02557464990093703,0.14329828953554444,0.08698883465624058,11,0.25152277933265377,0.05848966843706577,11,1.2329314140215228e-05,0.35317309688355,0.9628692552249887,False,True
A1_R–ACA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,58.0,0.8955142436987509,0.1347749356646997,0.06770228058978928,11,0.05500981500993305,0.0234793510932107,11,0.00034404800297451404,0.12294593105845372,0.9755164275526708,False,False
A1_R–ACA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.40117351719794747,0.6932066357643476,0.03244985423326284,0.010376060620402793,11,0.0274671271368784,0.006826652072966582,11,0.5662881894618926,0.49160134812059575,0.9628692552249887,False,False
A1_R–AI_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-1.3271921574863745,0.19968041982502632,0.15550326824097688,0.06776348209116773,11,0.2925248124797148,0.0778906566640042,11,0.8188778426919577,0.13658882815537424,0.56043500365804,False,False
A1_R–AI_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,1.105791091271438,0.28206007920718124,0.4015845326783703,0.08997385764412655,11,0.26716196926015556,0.08174417302849717,11,0.31317797553663457,0.2883567524662408,0.6131245322147678,False,False
A1_R–AI_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,2.4219555684442406,0.02514330198264336,0.6283017154837344,0.10664518211494443,11,0.2782750245789136,0.09753723627865003,11,0.1350704033376389,0.09830225891911769,0.32549554419374405,False,True
A1_R–AI_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.6418116651859627,0.5291610820138338,0.27073114588109287,0.04448647661815245,11,0.22069214289999498,0.06402759285240872,11,0.5191873187201057,0.1434691246099838,0.8063393931638001,False,False
A1_R–AI_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.38396774538713335,0.7053643398326419,0.09408699093376562,0.014974110706372829,11,0.08451831011639332,0.01992006442622007,11,0.7140033403394668,0.497297017711839,0.8896487169060349,False,False
A1_R–AI_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,2.047457651717335,0.05581191282179279,0.3098004044976795,0.07117163078574372,11,0.13350999827727092,0.04845792841944422,11,0.12041958524297128,0.05046407938601901,0.8492840289097786,False,False
A1_R–AI_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.5587479742324749,0.5826356619392872,0.32381588751287355,0.08642112095934272,11,0.2594919161449481,0.0760550918569554,11,0.19909148671061297,0.21302426236186986,0.9596352079000025,False,False
A1_R–AI_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.27512199546383875,0.7860543043018475,0.47199628910015395,0.10183534832872923,11,0.43348571297300925,0.09603615906075155,11,0.5421556617771572,0.29072449936918826,0.9758944881110359,False,False
A1_R–AI_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,73.0,0.430708328947102,0.18669638340766453,0.07367201623933153,11,0.07307623774627174,0.025201971882697533,11,0.0017732278314674165,0.44498485291191686,0.8492840289097786,False,False
A1_R–AI_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.1683092308430953,0.8680368356978069,0.0683808126132056,0.014025011904058598,11,0.06514102146380042,0.013184255362172926,11,0.6378136069986005,0.058950731199242115,0.9821426366755693,False,False
A1_R–AI_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-1.5701104971043545,0.13211334759858867,0.15550326824097688,0.06776348209116773,11,0.3098004044976795,0.07117163078574372,11,0.8188778426919577,0.12041958524297128,0.5284533903943547,False,False
A1_R–AI_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.6233690622831056,0.5400979710290337,0.4015845326783703,0.08997385764412655,11,0.32381588751287355,0.08642112095934272,11,0.31317797553663457,0.19909148671061297,0.853123702291422,False,False
A1_R–AI_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.0600052115745353,0.30180294819368925,0.6283017154837344,0.10664518211494443,11,0.47199628910015395,0.10183534832872923,11,0.1350704033376389,0.5421556617771572,0.6706732182081984,False,False
A1_R–AI_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,86.0,0.10066768749863966,0.27073114588109287,0.04448647661815245,11,0.18669638340766453,0.07367201623933153,11,0.5191873187201057,0.0017732278314674165,0.46978254166031846,False,False
A1_R–AI_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.2529541565410038,0.22473511832188753,0.09408699093376562,0.014974110706372829,11,0.0683808126132056,0.014025011904058598,11,0.7140033403394668,0.6378136069986005,0.6276185107114057,False,False
A1_R–AI_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,1.7334339360925646,0.10140472456747233,0.2925248124797148,0.0778906566640042,11,0.13350999827727092,0.04845792841944422,11,0.13658882815537424,0.05046407938601901,0.9628692552249887,False,False
A1_R–AI_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.06869519019940447,0.9459179367473378,0.26716196926015556,0.08174417302849717,11,0.2594919161449481,0.0760550918569554,11,0.2883567524662408,0.21302426236186986,0.9755164275526708,False,False
A1_R–AI_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-1.1339082047306228,0.2702454648625431,0.2782750245789136,0.09753723627865003,11,0.43348571297300925,0.09603615906075155,11,0.09830225891911769,0.29072449936918826,0.9628692552249887,False,False
A1_R–AI_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,2.14530084242621,0.05135500222043343,0.22069214289999498,0.06402759285240872,11,0.07307623774627174,0.025201971882697533,11,0.1434691246099838,0.44498485291191686,0.9628692552249887,False,False
A1_R–AI_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.811174622473176,0.42825326370361183,0.08451831011639332,0.01992006442622007,11,0.06514102146380042,0.013184255362172926,11,0.497297017711839,0.058950731199242115,0.9628692552249887,False,False
A1_R–PCA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,57.0,0.8438314252467704,0.12962778540610587,0.08268280784774458,11,0.11797169604224565,0.05570902627178108,11,0.00017584280145007284,0.0018088922102335152,0.9229406213636551,False,False
A1_R–PCA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,1.8262131956447307,0.08620714424212454,0.49428924702643146,0.09214465570282253,11,0.29850858451278045,0.054794596871420756,11,0.5899305289946675,0.44588597657560575,0.4546282661228888,False,False
A1_R–PCA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,96.0,0.021509226018916725,0.7292976533341355,0.09352684487205692,11,0.4297562991688377,0.07722307236832357,11,0.016001525246089096,0.20954763221264924,0.32549554419374405,False,True
A1_R–PCA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,89.0,0.06597105309665711,0.3436873360520629,0.06582575376418508,11,0.20094756760221663,0.06038284801792966,11,0.3072888026385313,0.017121676508246798,0.41981579243327255,False,False
A1_R–PCA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,78.0,0.26429152373398135,0.12150672491790751,0.04413293416325766,11,0.07339559769631826,0.02092287643540757,11,0.23521925413200812,0.036608018713861254,0.6107056783714631,False,False
A1_R–PCA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,76.0,0.32463627173040743,0.11911927278795349,0.044120368676284265,11,0.05490599261429679,0.03712558387632264,11,0.12930581063283017,0.005381143644194765,0.8492840289097786,False,False
A1_R–PCA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.6506558229855381,0.5226741105231112,0.23171444505388267,0.06536207262489949,11,0.29193173650564636,0.06552132872219399,11,0.41843732864865046,0.42401954626952587,0.9100680927698735,False,False
A1_R–PCA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.4572278086072878,0.6524375510243823,0.4608692760377487,0.10219314702443895,11,0.5262090852619122,0.09989090533124145,11,0.1849337094530307,0.2722724014612127,0.9717155015256758,False,False
A1_R–PCA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-2.1069146138370463,0.0483675120727627,0.120503726580188,0.04484949782979214,11,0.26791099585498884,0.05369752090765043,11,0.05814208950031581,0.7495634100365731,0.8492840289097786,False,True
A1_R–PCA_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,0.3749805890356643,0.7120555269426823,0.0840509238587865,0.020053462877257462,11,0.07483981123624729,0.014186628908712308,11,0.5679114720578939,0.8147027065939324,0.9758944881110359,False,False
A1_R–PCA_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,53.0,0.6457638203049723,0.12962778540610587,0.08268280784774458,11,0.11911927278795349,0.044120368676284265,11,0.00017584280145007284,0.12930581063283017,0.8951181667593675,False,False
A1_R–PCA_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,2.324231679392709,0.031994765640061484,0.49428924702643146,0.09214465570282253,11,0.23171444505388267,0.06536207262489949,11,0.5899305289946675,0.41843732864865046,0.3900306368278556,False,True
A1_R–PCA_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,93.0,0.035564328414361364,0.7292976533341355,0.09352684487205692,11,0.4608692760377487,0.10219314702443895,11,0.016001525246089096,0.1849337094530307,0.3900306368278556,False,True
A1_R–PCA_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,2.8019691271480216,0.01194904791584946,0.3436873360520629,0.06582575376418508,11,0.120503726580188,0.04484949782979214,11,0.3072888026385313,0.05814208950031581,0.3900306368278556,False,True
A1_R–PCA_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.7726776483434902,0.45259713310138705,0.12150672491790751,0.04413293416325766,11,0.0840509238587865,0.020053462877257462,11,0.23521925413200812,0.5679114720578939,0.7929410407515424,False,False
A1_R–PCA_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,79.0,0.23721752775378102,0.11797169604224565,0.05570902627178108,11,0.05490599261429679,0.03712558387632264,11,0.0018088922102335152,0.005381143644194765,0.9628692552249887,False,False
A1_R–PCA_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,0.07699996037744067,0.939412447271692,0.29850858451278045,0.054794596871420756,11,0.29193173650564636,0.06552132872219399,11,0.44588597657560575,0.42401954626952587,0.9755164275526708,False,False
A1_R–PCA_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-0.7639217571910158,0.4543917453539277,0.4297562991688377,0.07722307236832357,11,0.5262090852619122,0.09989090533124145,11,0.20954763221264924,0.2722724014612127,0.9628692552249887,False,False
A1_R–PCA_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,44.0,0.2934238832742103,0.20094756760221663,0.06038284801792966,11,0.26791099585498884,0.05369752090765043,11,0.017121676508246798,0.7495634100365731,0.9628692552249887,False,False
A1_R–PCA_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,51.0,0.5545304064894243,0.07339559769631826,0.02092287643540757,11,0.07483981123624729,0.014186628908712308,11,0.036608018713861254,0.8147027065939324,0.9628692552249887,False,False
A1_R–PMC_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.487413578944835,0.6313858084442014,0.27163467952168374,0.07165564286411426,11,0.21801057778640562,0.08348265990892917,11,0.19711672767548988,0.12363680084945516,0.826112272730731,False,False
A1_R–PMC_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,86.0,0.10066768749863966,0.33799714517067225,0.07827904748090742,11,0.1990262393079175,0.09788347129640464,11,0.11990424287069855,0.0028749671567480017,0.4546282661228888,False,False
A1_R–PMC_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,104.0,0.00474882814615442,0.5259093262215768,0.07928918739290157,11,0.18796788603425912,0.09538535471206236,11,0.028621513594989826,0.0007421725678882888,0.20359000255581602,False,True
A1_R–PMC_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,81.0,0.18908180596451618,0.16518366709386056,0.03721344266519033,11,0.11786271240906948,0.05685592379952099,11,0.11920742340850489,0.0038696215779191238,0.56043500365804,False,False
A1_R–PMC_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,62.0,0.9476445296225945,0.07607434596049628,0.02517138010351321,11,0.044258349479257116,0.009035719317644261,11,0.0006967152998850219,0.6760650144242408,0.982742475164172,False,False
A1_R–PMC_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,75.0,0.35793336989339997,0.28185283661097166,0.06052537478810923,11,0.21276503340161224,0.07259500091577398,11,0.8200270187139316,0.026693492071074743,0.8492840289097786,False,False
A1_R–PMC_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,67.0,0.6935883744907081,0.26276730147070765,0.05833333641556189,11,0.1935020784972474,0.043948119024109236,11,0.01935569926540571,0.09892403517470444,0.9758944881110359,False,False
A1_R–PMC_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.5728134402390181,0.13345409809510475,0.4189982690313016,0.09604718779095224,11,0.2357645975699193,0.06593422393739425,11,0.30064948048659884,0.23925071127736375,0.8492840289097786,False,False
A1_R–PMC_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,2.213493040717538,0.04333966302671925,0.15756885594248912,0.04600578377957188,11,0.044242775444240906,0.022465251172600453,11,0.32031394853748074,0.22385438821745604,0.8492840289097786,False,True
A1_R–PMC_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,60.0,1.0,0.03972199461364514,0.012793922406377337,11,0.040609006154520684,0.01310628151743485,11,0.10196619314283252,0.018452642360678638,1.0,False,False
A1_R–PMC_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.10893921599791853,0.914366436650552,0.27163467952168374,0.07165564286411426,11,0.28185283661097166,0.06052537478810923,11,0.19711672767548988,0.8200270187139316,0.9683958696873228,False,False
A1_R–PMC_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,63.0,0.8955142436987509,0.33799714517067225,0.07827904748090742,11,0.26276730147070765,0.05833333641556189,11,0.11990424287069855,0.01935569926540571,0.9607046844258521,False,False
A1_R–PMC_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,74.0,0.39330163935061535,0.5259093262215768,0.07928918739290157,11,0.4189982690313016,0.09604718779095224,11,0.028621513594989826,0.30064948048659884,0.7647531876261966,False,False
A1_R–PMC_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,0.12868857199738015,0.8989450975699045,0.16518366709386056,0.03721344266519033,11,0.15756885594248912,0.04600578377957188,11,0.11920742340850489,0.32031394853748074,0.9607046844258521,False,False
A1_R–PMC_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,77.0,0.2934238832742103,0.07607434596049628,0.02517138010351321,11,0.03972199461364514,0.012793922406377337,11,0.0006967152998850219,0.10196619314283252,0.6625700590062814,False,False
A1_R–PMC_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,59.0,0.9476445296225945,0.21801057778640562,0.08348265990892917,11,0.21276503340161224,0.07259500091577398,11,0.12363680084945516,0.026693492071074743,0.9755164275526708,False,False
A1_R–PMC_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,45.0,0.32463627173040743,0.1990262393079175,0.09788347129640464,11,0.1935020784972474,0.043948119024109236,11,0.0028749671567480017,0.09892403517470444,0.9628692552249887,False,False
A1_R–PMC_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,45.0,0.32463627173040743,0.18796788603425912,0.09538535471206236,11,0.2357645975699193,0.06593422393739425,11,0.0007421725678882888,0.23925071127736375,0.9628692552249887,False,False
A1_R–PMC_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,69.0,0.5993606964290359,0.11786271240906948,0.05685592379952099,11,0.044242775444240906,0.022465251172600453,11,0.0038696215779191238,0.22385438821745604,0.9628692552249887,False,False
A1_R–PMC_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,72.0,0.4701007598741287,0.044258349479257116,0.009035719317644261,11,0.040609006154520684,0.01310628151743485,11,0.6760650144242408,0.018452642360678638,0.9628692552249887,False,False
ACA_R–AI_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,50.0,0.5114059218501164,0.12542073743630386,0.05754402322803668,11,0.21344838951919629,0.08619346508276482,11,0.07012579178535827,0.013536903244681184,0.8044587534720932,False,False
ACA_R–AI_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.784372023905789,0.4420641847287152,0.41365317723477946,0.08410158506287367,11,0.3166787631829459,0.09062057500851331,11,0.2708837300579661,0.06157486491409019,0.7547437300246357,False,False
ACA_R–AI_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.9544572100789698,0.35124711819617593,0.5588998746442279,0.10456706021447061,11,0.41759807571523205,0.10479884520677524,11,0.09757419174538187,0.3035408964960876,0.6829805076036755,False,False
ACA_R–AI_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,69.0,0.5993606964290359,0.24518534813006482,0.06935578221088456,11,0.17907901953212563,0.06915082965190296,11,0.07992161827853289,0.0018204556460374576,0.8146650242724759,False,False
ACA_R–AI_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,62.0,0.9476445296225945,0.07462686267519017,0.018396974048279603,11,0.07851008808653959,0.021529157546546933,11,0.6732534425502255,0.04089851783840515,0.982742475164172,False,False
ACA_R–AI_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,81.0,0.18908180596451618,0.2254723456248352,0.05931778847123861,11,0.16055282555183828,0.08498327194152913,11,0.5267673675910682,0.004176449077234487,0.8492840289097786,False,False
ACA_R–AI_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,44.0,0.2934238832742103,0.2744654283248289,0.09430609965357768,11,0.35921024034716903,0.10929964110659361,11,0.09995274203336751,0.0015294658866975362,0.8492840289097786,False,False
ACA_R–AI_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-1.6027811044830629,0.1256838700249472,0.3701352631004355,0.10651568599201747,11,0.5855043135779832,0.0819162244099073,11,0.2645867215982896,0.4943229100020496,0.8492840289097786,False,False
ACA_R–AI_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,77.0,0.2934238832742103,0.181405087639586,0.06132146232847111,11,0.10908905256823452,0.03988701517135925,11,0.0037595102026378637,0.007821755362610153,0.8492840289097786,False,False
ACA_R–AI_R,$\gamma$,4,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,1.2265563362069374,0.24195580156153906,0.09830114042047411,0.02484081624893698,11,0.06567525244863776,0.009511661422385364,11,0.10243192183224349,0.4315477729188742,0.8492840289097786,False,False
ACA_R–AI_R,$\delta$,0,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-1.2106439492701746,0.2401579034698433,0.12542073743630386,0.05754402322803668,11,0.2254723456248352,0.05931778847123861,11,0.07012579178535827,0.5267673675910682,0.6276185107114057,False,False
ACA_R–AI_R,$\theta$,1,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.1015220535562655,0.28391763267933523,0.41365317723477946,0.08410158506287367,11,0.2744654283248289,0.09430609965357768,11,0.2708837300579661,0.09995274203336751,0.6624744762517822,False,False
ACA_R–AI_R,$\alpha$,2,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,1.2646324918511525,0.22054661977732512,0.5588998746442279,0.10456706021447061,11,0.3701352631004355,0.10651568599201747,11,0.09757419174538187,0.2645867215982896,0.6276185107114057,False,False
ACA_R–AI_R,$\beta$,3,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Mann–Whitney,71.0,0.5114059218501164,0.24518534813006482,0.06935578221088456,11,0.181405087639586,0.06132146232847111,11,0.07992161827853289,0.0037595102026378637,0.8325212681280963,False,False
ACA_R–AI_R,$\gamma$,4,3xTg_m,3xTg_f,3xTg_m vs 3xTg_f,%,Welch t-test,-0.7658752373444041,0.4534469886497816,0.07462686267519017,0.018396974048279603,11,0.09830114042047411,0.02484081624893698,11,0.6732534425502255,0.10243192183224349,0.7929410407515424,False,False
ACA_R–AI_R,$\delta$,0,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,74.0,0.39330163935061535,0.21344838951919629,0.08619346508276482,11,0.16055282555183828,0.08498327194152913,11,0.013536903244681184,0.004176449077234487,0.9628692552249887,False,False
ACA_R–AI_R,$\theta$,1,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,57.0,0.8438314252467704,0.3166787631829459,0.09062057500851331,11,0.35921024034716903,0.10929964110659361,11,0.06157486491409019,0.0015294658866975362,0.9628692552249887,False,False
ACA_R–AI_R,$\alpha$,2,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Welch t-test,-1.2623078552362432,0.22219413998156137,0.41759807571523205,0.10479884520677524,11,0.5855043135779832,0.0819162244099073,11,0.3035408964960876,0.4943229100020496,0.9628692552249887,False,False
ACA_R–AI_R,$\beta$,3,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,70.0,0.5545304064894243,0.17907901953212563,0.06915082965190296,11,0.10908905256823452,0.03988701517135925,11,0.0018204556460374576,0.007821755362610153,0.9628692552249887,False,False
ACA_R–AI_R,$\gamma$,4,Ntg_m,Ntg_f,Ntg_m vs Ntg_f,*,Mann–Whitney,56.0,0.792812616632073,0.07851008808653959,0.021529157546546933,11,0.06567525244863776,0.009511661422385364,11,0.04089851783840515,0.4315477729188742,0.9628692552249887,False,False
ACA_R–PCA_R,$\delta$,0,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,80.0,0.21216467995625798,0.1763886977354534,0.06731145389248883,11,0.1358825618406412,0.057072667202624584,11,0.7508013433071219,0.0006721886744823704,0.56043500365804,False,False
ACA_R–PCA_R,$\theta$,1,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,88.0,0.07623611561456438,0.7399813243623469,0.0791546310527793,11,0.4990683037939631,0.09320846222365319,11,0.0063411707073141674,0.41496434914788244,0.4447106744182922,False,False
ACA_R–PCA_R,$\alpha$,2,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Mann–Whitney,89.0,0.06589465393531961,0.8799745648390772,0.07178551061531482,11,0.7566261822190955,0.06588330982119547,11,1.1457696284570366e-05,0.25418564533707555,0.41981579243327255,False,False
ACA_R–PCA_R,$\beta$,3,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,0.31538996038320594,0.7557368760602222,0.6213626436940628,0.07122311428420523,11,0.5890203790496618,0.07377761135469962,11,0.56845191716071,0.07184134181335482,0.9120962297278543,False,False
ACA_R–PCA_R,$\gamma$,4,3xTg_m,Ntg_m,3xTg_m vs Ntg_m,$,Welch t-test,-0.6222609818834237,0.5413993068385514,0.09988687112089395,0.033403621298595816,11,0.12573418998465116,0.024689723785828052,11,0.47638180816586384,0.29775003979707554,0.8063393931638001,False,False
ACA_R–PCA_R,$\delta$,0,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,37.0,0.13096810379821186,0.08821891879796605,0.03568259443404953,11,0.17000487850537363,0.055158279245181886,11,0.043003627273532144,0.020843308585762513,0.8492840289097786,False,False
ACA_R–PCA_R,$\theta$,1,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.3898450050628785,0.7008062237874124,0.5163177068975155,0.09426460568264936,11,0.5708543477424621,0.10336476187640933,11,0.22552154950505723,0.3639683911032709,0.9758944881110359,False,False
ACA_R–PCA_R,$\alpha$,2,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Mann–Whitney,50.0,0.5114059218501164,0.6656781845663373,0.09705187360248989,11,0.7207810890056822,0.09882151313096205,11,0.07507132024154024,0.022374747754715322,0.9100680927698735,False,False
ACA_R–PCA_R,$\beta$,3,3xTg_f,Ntg_f,3xTg_f vs Ntg_f,#,Welch t-test,-0.6249811173345999,0.539087582998528,0.4204477710464229,0.08326854190030639,11,0.491466702043865,0.07732381826334807,11,0.47801548157976875,0.14051037739977273,0.9100680927698735,False,False
